1	2522080	2564481	0	MMEL1
1	2938045	2939467	1	ACTRT2
1	2976180	2984289	0	FLJ42875
1	2985741	3355185	1	PRDM16
1	3371146	3397677	1	ARHGEF16
1	3404505	3528059	0	MEGF6
1	3541555	3546694	1	TPRG1L
1	3547330	3566671	0	WDR8
1	3569128	3652765	1	TP73
1	3668964	3688209	1	CCDC27
1	3689351	3692546	1	LOC388588
1	3696783	3713068	0	LRRC47
1	3728644	3773797	0	KIAA0562
1	3773844	3801993	1	DFFB
1	3805696	3816857	0	C1orf174
1	3816967	3832011	1	LOC100133612
1	4472110	4484744	1	LOC284661
1	4715104	4843851	1	AJAP1
1	5922869	6052531	0	NPHP4
1	6052357	6161253	1	KCNAB2
1	6161846	6240194	0	CHD5
1	6245079	6259679	0	RPL22
1	6266188	6281359	1	RNF207
1	6281252	6296044	0	ICMT
1	6304251	6305638	1	HES3
1	6307405	6321035	0	GPR153
1	6324331	6453826	0	ACOT7
1	6475293	6479979	0	HES2
1	6484847	6521004	1	ESPN
1	6521213	6526255	0	TNFRSF25
1	6526151	6580069	0	PLEKHG5
1	6581406	6614658	0	NOL9
1	6615337	6639817	1	TAS1R1
1	6640062	6649340	1	ZBTB48
1	6650783	6662929	0	KLHL21
1	6673755	6684093	1	PHF13
1	6684924	6695646	1	THAP3
1	6694227	6761966	0	DNAJC11
1	6845383	7829766	1	CAMTA1
1	7831328	7841492	1	VAMP3
1	7844762	7905237	1	PER3
1	7907671	7913551	0	UTS2
1	7975930	8003225	0	TNFRSF9
1	8021713	8045342	1	PARK7
1	8071778	8086393	0	ERRFI1
1	8384389	8404227	1	SLC45A1
1	8412463	8877699	0	RERE
1	8921058	8939151	0	ENO1
1	9005921	9035148	1	CA6
1	9063358	9086404	0	SLC2A7
1	9097004	9148510	0	SLC2A5
1	9164475	9189229	0	GPR157
1	9294862	9331394	1	H6PD
1	9352940	9429590	1	SPSB1
1	9599527	9642831	1	SLC25A33
1	9648931	9674935	1	TMEM201
1	9711789	9789172	1	PIK3CD
1	9712667	9714644	0	C1orf200
1	9789078	9884550	0	CLSTN1
1	9908333	9970316	0	CTNNBIP1
1	9989775	10002826	0	LZIC
1	10003485	10045556	1	NMNAT1
1	10057254	10076078	1	RBP7
1	10093040	10241296	1	UBE4B
1	10270763	10441661	1	KIF1B
1	10459084	10480201	1	PGD
1	10490158	10502872	1	APITD1
1	10490158	10512060	1	APITD1-CORT
1	10509775	10512060	1	CORT
1	10520602	10532613	0	DFFA
1	10535002	10690815	1	PEX14
1	10696665	10856707	0	CASZ1
1	11072678	11085549	1	TARDBP
1	11086579	11107285	0	MASP2
1	11114648	11120091	0	SRM
1	11126675	11159938	0	EXOSC10
1	11166587	11322608	0	MTOR
1	11249397	11256038	1	ANGPTL7
1	11333254	11348491	1	UBIAD1
1	11539294	11597640	1	PTCHD2
1	11708417	11714888	0	FBXO2
1	11714431	11723384	1	FBXO44
1	11724149	11734409	1	FBXO6
1	11734536	11751678	0	MAD2L2
1	11751780	11780336	1	C1orf187
1	11796141	11810828	1	AGTRAP
1	11845786	11866160	0	MTHFR
1	11866206	11903201	1	CLCN6
1	11905766	11907840	0	NPPA
1	11917520	11918992	0	NPPB
1	11980122	11986480	0	KIAA2013
1	11994745	12035594	1	PLOD1
1	12040237	12073572	1	MFN2
1	12079511	12092106	1	MIIP
1	12123433	12204264	1	TNFRSF8
1	12227059	12269277	1	TNFRSF1B
1	12290112	12572098	1	VPS13D
1	12627938	12677820	0	DHRS3
1	12704565	12727097	1	AADACL4
1	12776117	12788726	1	AADACL3
1	12806162	12821102	1	C1orf158
1	12834983	12838048	1	PRAMEF12
1	12851545	12856777	1	PRAMEF1
1	12884467	12891264	0	PRAMEF11
1	12907235	12908237	0	LOC649330
1	12907260	12908578	0	HNRNPCL1
1	12916940	12921764	1	PRAMEF2
1	12939032	12946025	0	PRAMEF4
1	12952726	12958094	0	PRAMEF10
1	13182959	13184326	0	LOC440563
1	13328195	13331692	0	PRAMEF3
1	13447413	13452656	0	PRAMEF13
1	13495253	13498259	1	PRAMEF16
1	13716087	13719064	1	PRAMEF17
1	13910251	13944452	1	PDPN
1	14026734	14151574	1	PRDM2
1	14925212	15444544	1	KAZN
1	15438310	15478960	0	C1orf126
1	15479027	15546974	1	TMEM51
1	15573767	15724622	1	FHAD1
1	15736390	15756839	1	EFHD2
1	15764937	15773153	1	CTRC
1	15783222	15798586	1	CELA2A
1	15802595	15817895	1	CELA2B
1	15818768	15851285	0	CASP9
1	15853351	15898228	1	DNAJC16
1	15899151	15911605	0	AGMAT
1	15943952	15987552	1	DDI2
1	15986363	15988217	1	RSC1A1
1	16010826	16061264	1	PLEKHM2
1	16062808	16067884	1	SLC25A34
1	16068916	16074477	1	TMEM82
1	16085254	16113084	1	FBLIM1
1	16133656	16134194	0	UQCRHL
1	16160709	16174642	0	FLJ37453
1	16174358	16266950	1	SPEN
1	16268363	16302627	0	ZBTB17
1	16330730	16333184	1	C1orf64
1	16340522	16345285	0	HSPB7
1	16348485	16360545	1	CLCNKA
1	16370246	16383803	1	CLCNKB
1	16384263	16400127	0	FAM131C
1	16450831	16482582	0	EPHA2
1	16524598	16539104	0	ARHGEF19
1	16558181	16563659	0	C1orf89
1	16576558	16678948	0	FBXO42
1	16693582	16724640	1	C1orf144
1	16725137	16763919	0	SPATA21
1	16767166	16786584	1	NECAP2
1	16793930	16819196	0	CROCCP3
1	16890411	16939982	0	NBPF1
1	16944750	16957401	0	CROCCP2
1	16972068	16976915	1	MST1P2
1	17017712	17046652	0	ESPNP
1	17081400	17090975	0	MST1P9
1	17248444	17299474	1	CROCC
1	17300998	17308081	0	MFAP2
1	17312452	17338423	0	ATP13A2
1	17345224	17380665	0	SDHB
1	17393255	17445948	0	PADI2
1	17531620	17572501	1	PADI1
1	17575592	17610727	1	PADI3
1	17634689	17690495	1	PADI4
1	17698740	17728195	1	PADI6
1	17733250	17766220	0	RCC2
1	17866329	18024370	1	ARHGEF10L
1	18081807	18153558	1	ACTL8
1	18434239	18704977	1	IGSF21
1	18807423	18812480	1	KLHDC7A
1	18957499	19075360	1	PAX7
1	19166092	19186155	0	TAS1R2
1	19197923	19229293	0	ALDH4A1
1	19230773	19282826	0	IFFO2
1	19400999	19536746	0	UBR4
1	19544583	19578046	0	KIAA0090
1	19578074	19586622	1	MRTO4
1	19592475	19600568	0	AKR7L
1	19609056	19615280	0	AKR7A3
1	19630458	19638640	0	AKR7A2
1	19638739	19655794	1	PQLC2
1	19665266	19812066	0	CAPZB
1	19923470	19956315	1	C1orf151
1	19969722	19984949	1	NBL1
1	19991779	20006055	1	HTR6
1	20008705	20126410	0	TMCO4
1	20140521	20141771	0	RNF186
1	20208887	20239437	1	OTUD3
1	20246799	20250110	0	PLA2G2E
1	20301923	20306932	0	PLA2G2A
1	20396700	20418394	1	PLA2G5
1	20438433	20446008	0	PLA2G2D
1	20465822	20476879	1	PLA2G2F
1	20490483	20501687	0	PLA2G2C
1	20512577	20519942	1	UBXN10
1	20617411	20681387	1	VWA5B1
1	20808883	20812728	0	CAMK2N1
1	20825940	20834674	0	MUL1
1	20878931	20881513	1	FAM43B
1	20915443	20945400	1	CDA
1	20959947	20978004	1	PINK1
1	20978259	20988037	0	DDOST
1	20990506	21044317	0	KIF17
1	21046224	21059133	0	SH2D5
1	21069170	21113181	0	HP1BP3
1	21132784	21503381	0	EIF4G3
1	21543739	21672034	0	ECE1
1	21766630	21811393	1	NBPF3
1	21835857	21904905	1	ALPL
1	21922707	21995856	0	RAP1GAP
1	22004791	22109688	0	USP48
1	22138757	22151714	1	LDLRAD2
1	22148736	22263750	0	HSPG2
1	22303417	22315847	1	CELA3B
1	22328148	22339035	1	CELA3A
1	22351706	22357715	1	HSPC157
1	22379119	22419436	1	CDC42
1	22443797	22469519	0	WNT4
1	22778343	22857650	1	ZBTB40
1	22890003	22930087	1	EPHA8
1	22963117	22966175	1	C1QA
1	22970117	22974603	1	C1QC
1	22979681	22988029	1	C1QB
1	23037330	23241823	1	EPHB2
1	23345940	23410184	1	KDM1A
1	23410515	23495351	0	LUZP1
1	23518387	23521222	0	HTR1D
1	23636275	23670853	0	HNRNPR
1	23685940	23696357	0	ZNF436
1	23707554	23751261	0	TCEA3
1	23755055	23810750	0	ASAP3
1	23832919	23857712	0	E2F2
1	23884408	23886322	0	ID3
1	23953823	23967056	1	MDS2
1	24018268	24022915	1	RPL11
1	24069855	24088549	1	TCEB3
1	24104875	24114722	1	C1orf128
1	24117645	24122029	1	LYPLA2
1	24122088	24127294	0	GALE
1	24128366	24151949	0	HMGCL
1	24171571	24194859	0	FUCA1
1	24200459	24239817	0	CNR2
1	24286300	24289949	1	PNRC2
1	24292936	24306953	0	SRSF10
1	24382530	24438665	0	MYOM3
1	24446260	24469611	0	IL22RA1
1	24480646	24513751	0	IL28RA
1	24526729	24538180	1	LOC284632
1	24645811	24690970	1	GRHL3
1	24683488	24741587	0	C1orf201
1	24742244	24799473	1	NIPAL3
1	24829386	24862427	1	RCAN3
1	24882566	24935818	1	C1orf130
1	24969593	24999772	1	SRRM1
1	25071759	25170815	1	CLIC4
1	25226001	25291501	0	RUNX3
1	25548766	25559013	0	SYF2
1	25568739	25573985	0	C1orf63
1	25598980	25656936	1	RHD
1	25664810	25688852	1	TMEM50A
1	25688739	25747363	0	RHCE
1	25757387	25826698	1	TMEM57
1	25870075	25895377	1	LDLRAP1
1	25943958	26111258	1	MAN1C1
1	26126666	26144713	1	SEPN1
1	26146396	26159433	1	FAM54B
1	26146444	26150097	0	LOC646471
1	26160496	26185848	0	C1orf135
1	26187974	26197744	0	PAQR7
1	26210676	26233368	0	STMN1
1	26286257	26324648	0	PAFAH2
1	26348270	26362954	1	EXTL1
1	26364513	26372604	0	SLC30A2
1	26377797	26394121	0	TRIM63
1	26437655	26452026	1	PDIK1L
1	26485510	26489119	1	GRRP1
1	26496387	26497364	1	ZNF593
1	26503980	26516375	1	CNKSR1
1	26517118	26529033	1	CATSPER4
1	26560692	26605299	1	CCDC21
1	26606212	26608013	1	SH3BGRL3
1	26608772	26644756	0	UBXN11
1	26644410	26647014	1	CD52
1	26648349	26680621	0	AIM1L
1	26688124	26699266	0	ZNF683
1	26737268	26756219	1	LIN28A
1	26758801	26797795	1	DHDDS
1	26798901	26803133	1	HMGN2
1	26856248	26901520	1	RPS6KA1
1	27022521	27108601	1	ARID1A
1	27114453	27124894	1	PIGV
1	27153200	27182211	1	ZDHHC18
1	27189632	27190947	1	SFN
1	27205872	27216869	0	GPN2
1	27216978	27226962	0	GPATCH3
1	27237974	27240567	0	NR0B2
1	27248223	27272887	1	NUDC
1	27276046	27286901	0	C1orf172
1	27320194	27327377	1	TRNP1
1	27331510	27339333	0	FAM46B
1	27425299	27481451	0	SLC9A1
1	27561006	27635110	1	WDTC1
1	27648635	27662891	1	TMEM222
1	27668482	27680423	1	SYTL1
1	27681669	27693337	0	MAP3K6
1	27695600	27701315	0	FCN3
1	27705595	27709805	0	CD164L2
1	27719151	27722317	1	GPR3
1	27730733	27816678	0	WASF2
1	27860755	27930143	0	AHDC1
1	27938800	27961727	0	FGR
1	27992571	27998724	0	IFI6
1	28052489	28089423	1	FAM76A
1	28099693	28150963	1	STX12
1	28157251	28178183	1	PPP1R8
1	28160911	28161077	1	SCARNA1
1	28199054	28213193	1	C1orf38
1	28218048	28241236	0	RPA2
1	28261503	28285663	1	SMPDL3B
1	28286503	28294604	1	XKR8
1	28300818	28415131	0	EYA3
1	28421445	28423069	0	LOC653566
1	28473676	28520447	0	PTAFR
1	28526789	28559542	0	DNAJC8
1	28562610	28564611	1	ATPIF1
1	28586005	28609002	1	SESN2
1	28655512	28662478	1	MED18
1	28696092	28826881	1	PHACTR4
1	28832454	28837404	1	SNHG3
1	28832454	28865708	1	RCC1
1	28879528	28905057	1	TRNAU1AP
1	28905049	28908366	0	SNHG12
1	28905254	28905334	0	SNORD99
1	28906275	28906405	0	SNORA61
1	28906892	28907024	0	SNORA44
1	28907431	28907565	0	SNORA16A
1	28918711	28921088	1	RAB42
1	28929608	28969604	0	TAF12
1	28975111	28975246	1	RNU11
1	28995243	29041387	1	GMEB1
1	29063132	29096287	1	YTHDF2
1	29138653	29190208	1	OPRD1
1	29213602	29446558	1	EPB41
1	29445936	29450421	0	TMEM200B
1	29474249	29508637	0	SRSF4
1	29519384	29557454	0	MECR
1	29563027	29653325	1	PTPRU
1	31184123	31196432	0	MATN1
1	31205314	31230683	0	LAPTM5
1	31342312	31381480	0	SDC3
1	31404352	31538564	0	PUM1
1	31408535	31422052	0	SNORD103A
1	31441009	31441084	0	SNORD85
1	31460911	31461481	1	PRO0611
1	31652591	31712734	0	NKAIN1
1	31732414	31769644	0	SNRNP40
1	31769841	31837780	1	ZCCHC17
1	31838099	31845923	0	FABP3
1	31882411	31907527	1	SERINC2
1	31984035	31989846	1	LOC284551
1	32042085	32053287	1	TINAGL1
1	32083300	32092919	1	HCRTR1
1	32095462	32110838	0	PEF1
1	32117847	32169768	0	COL16A1
1	32192717	32229648	0	BAI2
1	32256024	32281580	0	SPOCD1
1	32372021	32403988	0	PTP4A2
1	32479490	32509472	1	KHDRBS1
1	32538502	32568467	1	TMEM39B
1	32573643	32642168	1	KPNA6
1	32645344	32663886	1	TXLNA
1	32666201	32670991	1	CCDC28B
1	32671235	32674288	1	IQCC
1	32674694	32681797	1	DCDC2B
1	32681797	32687926	0	TMEM234
1	32687970	32697205	1	EIF3I
1	32697260	32707311	0	MTMR9LP
1	32712817	32714461	1	FAM167B
1	32716839	32751766	1	LCK
1	32757707	32799224	1	HDAC1
1	32799439	32801834	0	MARCKSL1
1	32827861	32829924	1	TSSK3
1	32830704	32860062	0	BSDC1
1	32930657	32953459	1	ZBTB8B
1	33004771	33071542	1	ZBTB8A
1	33087306	33116185	0	ZBTB8OS
1	33116748	33151812	1	RBBP4
1	33145506	33168361	0	SYNC
1	33207511	33240571	1	KIAA1522
1	33240839	33283633	0	YARS
1	33283175	33324476	1	S100PBP
1	33327868	33338082	0	FNDC5
1	33352097	33360247	1	HPCA
1	33360195	33366953	0	TMEM54
1	33402049	33430286	0	RNF19B
1	33473540	33502512	0	AK2
1	33546713	33585995	1	ADC
1	33611002	33647671	0	TRIM62
1	33722173	33766320	1	ZNF362
1	33789223	33841194	0	PHC2
1	33938231	33961995	1	ZSCAN20
1	33979608	34631443	0	CSMD2
1	34326075	34330392	1	HMGB4
1	34632623	34684731	1	C1orf94
1	35220720	35224112	1	GJB5
1	35225341	35229325	1	GJB4
1	35246789	35251967	1	GJB3
1	35258598	35261348	1	GJA4
1	35315962	35325417	0	C1orf212
1	35331036	35370984	0	DLGAP3
1	35451766	35497569	0	ZMYM6
1	35544971	35581455	1	ZMYM1
1	35649200	35658743	0	SFPQ
1	35734567	35887545	1	ZMYM4
1	35899090	36023037	0	KIAA0319L
1	36023392	36032380	1	NCDN
1	36038970	36060927	1	TFAP2E
1	36065142	36107445	0	PSMB2
1	36179476	36184790	0	C1orf216
1	36197712	36235551	0	CLSPN
1	36273827	36321188	1	EIF2C4
1	36348809	36389899	1	EIF2C1
1	36396771	36522063	1	EIF2C3
1	36549675	36553876	1	TEKT2
1	36554452	36559533	1	ADPRHL2
1	36560843	36565850	0	COL8A2
1	36602172	36615067	0	TRAPPC3
1	36621802	36646441	1	MAP7D1
1	36690016	36770957	1	THRAP3
1	36771993	36786948	1	C1orf113
1	36787631	36789755	0	FAM176B
1	36805224	36851485	0	STK40
1	36859030	36863493	0	LSM10
1	36883506	36916086	0	OSCP1
1	36921361	36930040	0	MRPS15
1	36931643	36948915	0	CSF3R
1	37261127	37499844	0	GRIK3
1	37940118	37949978	1	ZC3H12A
1	37958175	37980364	0	MEAF6
1	38002141	38019903	0	SNIP1
1	38022519	38032458	1	DNALI1
1	38032412	38061586	0	GNL2
1	38076950	38100491	0	RSPO1
1	38147241	38156192	0	C1orf109
1	38158158	38175391	1	CDCA8
1	38181645	38230824	0	EPHA10
1	38259773	38267278	1	MANEAL
1	38268613	38273865	0	YRDC
1	38273472	38275126	1	C1orf122
1	38275238	38325292	0	MTF1
1	38326368	38412729	0	INPP5B
1	38422651	38455761	0	SF3A3
1	38462441	38471234	0	FHL3
1	38478383	38490497	1	UTP11L
1	38509522	38512450	0	POU3F1
1	39305014	39325340	0	RRAGC
1	39328161	39339050	0	MYCBP
1	39339738	39347298	0	GJA9
1	39351478	39407456	0	RHBDL2
1	39456915	39471737	1	AKIRIN1
1	39491966	39500308	1	NDUFS5
1	39547117	39952789	1	MACF1
1	39875175	39882154	1	KIAA0754
1	39957317	39995541	1	BMP8A
1	39987951	40025370	0	PPIEL
1	40026484	40042521	0	PABPC4
1	40033045	40033182	0	SNORA55
1	40089102	40105348	0	HEYL
1	40124792	40137710	0	NT5C1A
1	40144644	40157089	0	HPCAL4
1	40204516	40229586	1	PPIE
1	40223902	40254533	0	BMP8B
1	40235196	40237020	0	OXCT2
1	40306705	40349177	0	TRIT1
1	40361095	40367687	0	MYCL1
1	40420783	40435628	1	MFSD2A
1	40506254	40538321	1	CAP1
1	40538381	40563142	0	PPT1
1	40627040	40706593	1	RLF
1	40713572	40717365	1	TMCO2
1	40723732	40759856	1	ZMPSTE24
1	40766162	40782939	0	COL9A2
1	40839377	40888998	1	SMAP2
1	40916336	40929390	1	ZNF643
1	40943301	40962015	1	ZNF642
1	40974432	40982214	1	DEM1
1	40997232	41013841	1	ZNF684
1	41086351	41131324	0	RIMS3
1	41154751	41157933	0	LOC100130557
1	41157241	41237275	1	NFYC
1	41249683	41306124	1	KCNQ4
1	41326727	41328018	0	CITED4
1	41445006	41478235	1	CTPS
1	41481268	41487427	0	SLFNL1
1	41492870	41707815	0	SCMH1
1	41944445	41950344	0	EDN2
1	41975683	42384496	0	HIVEP3
1	42619091	42621495	1	GUCA2B
1	42628361	42630395	0	GUCA2A
1	42642209	42801548	0	FOXJ3
1	42846467	42889900	1	RIMKLA
1	42896000	42921938	0	ZMYND12
1	42922172	42926086	1	PPCS
1	43000559	43120335	1	CCDC30
1	43124047	43142429	1	PPIH
1	43148065	43168020	1	YBX1
1	43198763	43205925	0	CLDN19
1	43212005	43232755	0	LEPRE1
1	43232915	43241415	1	C1orf50
1	43272722	43283059	0	CCDC23
1	43282775	43310660	1	ERMAP
1	43312279	43318146	1	ZNF691
1	43391045	43424847	0	SLC2A1
1	43613593	43622067	1	FAM183A
1	43629844	43638241	0	EBNA1BP2
1	43638000	43720029	1	WDR65
1	43735664	43739673	1	TMEM125
1	43747556	43751288	0	C1orf210
1	43766663	43788779	1	TIE1
1	43803474	43820135	1	MPL
1	43824625	43828873	1	CDC20
1	43829071	43833699	0	ELOVL1
1	43849587	43855483	0	MED8
1	43855555	43872565	1	C1orf84
1	43888796	43918304	1	KIAA0467
1	43916823	43919660	0	HYI
1	43996546	44089343	1	PTPRF
1	44115796	44171189	1	KDM4A
1	44173217	44396831	1	ST3GAL3
1	44398991	44402912	1	ARTN
1	44412477	44433694	1	IPO13
1	44435652	44439043	1	DPH2
1	44440601	44443972	1	ATP6V0B
1	44444865	44456840	1	B4GALT2
1	44457279	44462198	1	CCDC24
1	44462154	44497134	0	SLC6A9
1	44584521	44600809	1	KLF17
1	44679124	44686351	1	DMAP1
1	44686741	44820939	0	ERI3
1	44870959	45117396	1	RNF220
1	45119500	45140099	0	TMEM53
1	45140393	45191263	1	C1orf228
1	45205489	45233438	1	KIF2C
1	45241245	45244412	1	RPS8
1	45241536	45241610	1	SNORD55
1	45242163	45242261	1	SNORD46
1	45243513	45243584	1	SNORD38A
1	45244061	45244130	1	SNORD38B
1	45249256	45253426	0	BEST4
1	45266035	45271667	1	PLK3
1	45271585	45272957	0	TCTEX1D4
1	45274153	45279801	1	BTBD19
1	45285515	45308616	0	PTCH2
1	45316193	45452361	0	EIF2B3
1	45468219	45477027	0	HECTD3
1	45477804	45481341	1	UROD
1	45482075	45672250	0	ZSWIM5
1	45769581	45771291	1	LOC400752
1	45792544	45794346	1	HPDL
1	45794913	45806142	0	MUTYH
1	45805341	45809650	1	TOE1
1	45809554	45956840	0	TESK2
1	45965855	45976739	1	MMACHC
1	45976706	45988562	0	PRDX1
1	46016454	46035723	1	AKR1A1
1	46049659	46084578	1	NASP
1	46085715	46089731	0	CCDC17
1	46092975	46152302	0	GPBP1L1
1	46111451	46112357	0	RPS15AP10
1	46153846	46160108	1	TMEM69
1	46159997	46216485	0	IPP
1	46269284	46501796	1	MAST2
1	46505811	46598708	0	PIK3R3
1	46640748	46651634	1	TSPAN1
1	46654352	46685977	0	POMGNT1
1	46669005	46686928	1	C1orf190
1	46713366	46744145	1	RAD54L
1	46744071	46769038	0	LRRC41
1	46769379	46782447	1	UQCRH
1	46806389	46830690	1	NSUN4
1	46859938	46879520	1	FAAH
1	46972667	46979886	1	DMBX1
1	47011315	47016887	0	KNCN
1	47023089	47069966	0	MKNK1
1	47073386	47082563	0	MOBKL2C
1	47098410	47134099	0	ATPAF1
1	47137499	47139251	1	C1orf223
1	47140830	47184736	0	KIAA0494
1	47264669	47285021	1	CYP4B1
1	47323905	47366147	0	CYP4Z2P
1	47394845	47407156	0	CYP4A11
1	47489239	47516423	1	CYP4X1
1	47533159	47583992	1	CYP4Z1
1	47603106	47614526	1	CYP4A22
1	47649260	47655771	0	PDZK1IP1
1	47681962	47695443	0	TAL1
1	47715810	47779819	0	STIL
1	47799468	47844511	1	CMPK1
1	47881743	47883724	1	FOXE3
1	47897806	47900313	0	MGC12982
1	47901688	47906363	1	FOXD2
1	48567386	48648100	0	SKINTL
1	48688356	48714316	1	SLC5A9
1	48761043	48937876	0	SPATA6
1	48998526	50489626	0	AGBL4
1	49193539	49242547	0	BEND5
1	50513685	50667540	1	ELAVL4
1	50883226	50889141	0	DMRTA2
1	50906934	51425936	0	FAF1
1	51434366	51440309	1	CDKN2C
1	51567905	51613754	1	C1orf185
1	51701944	51739119	1	RNF11
1	51752929	51810785	0	TTC39A
1	51819934	51984995	0	EPS15
1	52082545	52254891	1	OSBPL9
1	52254865	52344609	0	NRD1
1	52373627	52456436	0	RAB3B
1	52485803	52521047	0	TXNDC12
1	52497776	52499472	0	KTI12
1	52521856	52554090	1	BTF3L4
1	52608045	52812358	1	ZFYVE9
1	52816264	52831877	0	CC2D1B
1	52838500	52870143	0	ORC1
1	52870218	52883992	1	PRPF38A
1	52888947	53018762	0	ZCCHC11
1	53068042	53074723	1	GPX7
1	53099065	53122737	1	FAM159A
1	53152013	53164038	0	C1orf163
1	53192130	53293013	1	ZYG11B
1	53308182	53360247	1	ZYG11A
1	53361581	53387446	0	ECHDC2
1	53392900	53517289	1	SCP2
1	53527723	53551174	1	PODN
1	53552854	53608289	0	SLC1A7
1	53662100	53679869	1	CPT2
1	53679771	53686289	0	C1orf123
1	53692563	53704282	0	MAGOH
1	53711211	53793821	0	LRP8
1	53904042	53905693	0	FLJ40434
1	53925071	53933158	1	DMRTB1
1	53971905	54199877	0	GLIS1
1	54231133	54304225	0	TMEM48
1	54317391	54355487	0	YIPF1
1	54359860	54376759	1	DIO1
1	54387233	54411288	0	HSPB11
1	54412036	54433839	1	LRRC42
1	54474505	54483803	0	LDLRAD1
1	54497348	54519111	0	TMEM59
1	54519273	54565416	1	TCEANC2
1	54604667	54619443	0	CDCP2
1	54638026	54665746	0	CYB5RL
1	54665839	54684056	1	MRPL37
1	54692194	54872092	0	SSBP3
1	55013806	55100417	1	ACOT11
1	55074849	55089200	0	FAM151A
1	55107426	55175939	1	C1orf175
1	55181494	55208328	1	TTC4
1	55222570	55230226	0	PARS2
1	55246751	55266941	0	TTC22
1	55271735	55307937	1	C1orf177
1	55315299	55352921	0	DHCR24
1	55446464	55457966	1	TMEM61
1	55464616	55474465	1	BSND
1	55505148	55530526	1	PCSK9
1	55532031	55681039	0	USP24
1	56960418	57045257	0	PPAP2B
1	57110989	57181008	1	PRKAA2
1	57184476	57285369	0	C1orf168
1	57320442	57383894	1	C8A
1	57394882	57431688	0	C8B
1	57463578	58716211	0	DAB1
1	58946390	59012446	0	OMA1
1	59041094	59043166	0	TACSTD2
1	59125589	59165747	0	MYSM1
1	59246462	59249785	0	JUN
1	59597607	59612479	0	LOC729467
1	59762624	60228402	1	FGGY
1	60280532	60342050	1	HOOK1
1	60358979	60392423	0	CYP2J2
1	60456065	60539442	0	C1orf87
1	61542945	61928460	1	NFIA
1	62146718	62191095	0	TM2D1
1	62208148	62629591	1	INADL
1	62660473	62678001	1	L1TD1
1	62701836	62785083	0	KANK4
1	62901974	62917475	1	USP1
1	62920396	63153969	0	DOCK7
1	63063186	63071180	1	ANGPTL3
1	63249776	63330941	1	ATG4C
1	63788729	63790797	1	FOXD3
1	63833260	63904233	1	ALG6
1	63906461	63988835	0	ITGB3BP
1	63989012	64038364	1	EFCAB7
1	64014650	64016307	1	DLEU2L
1	64058946	64125916	1	PGM1
1	64239689	64644707	1	ROR1
1	64669489	64710027	1	UBE2U
1	64936475	65158741	1	CACHD1
1	65210777	65298914	1	RAVER2
1	65298905	65432187	0	JAK1
1	65613231	65697828	1	AK4
1	65730429	65881552	1	DNAJC6
1	65886130	65901690	1	LEPROT
1	65886334	66103176	1	LEPR
1	66258192	66840262	1	PDE4B
1	66999824	67210768	1	SGIP1
1	67218139	67244730	1	TCTEX1D1
1	67263423	67266942	0	INSL5
