ADRBK1	9.698178E-01
ADRBK2	5.092983E-01
ADSL	5.890949E-01
ADSS	5.988518E-01
AP2A1	3.648012E-01
AP2A2	4.920517E-01
AP1B1	1.556495E-01
AP2B1	5.508274E-01
AP1G1	9.614770E-01
AEBP1	2.027368E-03
AES	5.757559E-01
CRISP1	6.465033E-01
AFG3L1P	1.740684E-01
AFM	5.269981E-01
AFP	6.248429E-01
AGA	3.663008E-02
ACAN	6.333664E-01
AGL	5.877335E-01
AGRP	7.465469E-01
JAG1	3.188821E-01
AGT	2.746498E-01
AGTR1	1.453592E-01
AGTR2	NaN
APLNR	7.933312E-01
AGXT	3.112649E-02
NR0B1	NaN
AHCY	1.887640E-01
AHR	8.812479E-01
AHSG	5.277356E-02
AIM1	4.154054E-01
AK1	7.415258E-01
AK2	5.621881E-01
AK4	1.158531E-01
AKT1	7.840324E-01
AKT2	6.165339E-01
ALAD	6.137696E-01
ALAS1	1.694608E-01
ALAS2	NaN
ALB	7.611358E-01
ALCAM	7.247233E-01
ABCD1	NaN
ALDH1A1	3.942434E-01
ALDH2	1.060496E-01
ALDH3A1	7.171852E-01
ALDH1B1	7.460330E-01
ALDH1A3	7.346591E-01
ALDH3B1	8.136023E-01
ALDH3B2	6.703620E-01
ALDH9A1	2.637967E-01
ALDH3A2	3.703585E-01
ABCD2	4.149653E-01
ALDOA	4.997446E-01
ALDOB	6.554851E-01
ALDOC	8.179802E-01
AKR1B1	9.107631E-01
ALK	8.699035E-01
ALOX12	1.608092E-01
ALOX5	3.722397E-01
ALOX5AP	2.137222E-01
ALOX12B	2.961833E-01
ANXA8L2	3.674864E-01
ALOX12P2	7.353004E-01
ALOX15	7.439188E-01
ALOX15B	2.671331E-01
ALPI	2.021980E-01
ALPL	8.043273E-01
ALPP	2.686932E-01
ALPPL2	3.081141E-01
ALX3	6.967411E-01
AMBN	3.214131E-01
AMBP	5.687579E-01
AMD1	2.543004E-01
AMELX	NaN
AMELY	NaN
AMFR	3.622231E-01
AMH	7.017976E-01
AMHR2	7.007930E-01
AMPD1	7.575915E-01
AMPD2	2.771425E-01
AMPD3	4.906741E-01
AMPH	8.154116E-01
BIN1	4.699457E-01
AMT	5.359365E-01
AMY1A	4.317269E-02
AMY2A	3.224840E-02
AMY2B	3.653718E-02
ANG	8.870760E-01
ANGPT1	5.030683E-01
ANGPT2	8.676345E-01
ANK1	1.665068E-05
ANK2	4.970704E-01
ANK3	1.668796E-01
ANPEP	2.284770E-05
SLC25A4	4.808425E-01
SLC25A5	NaN
ANXA1	6.481201E-01
ANXA2	6.138418E-01
ANXA2P1	8.659478E-01
ANXA2P2	2.254956E-01
ANXA2P3	5.082748E-01
ANXA3	9.214099E-01
ANXA4	5.186236E-02
ANXA5	8.387261E-02
ANXA6	6.446065E-01
ANXA7	4.447944E-01
ANXA11	2.271896E-03
ANXA13	7.384769E-01
AOAH	3.390104E-01
AOC2	5.730415E-01
AOX1	2.695400E-01
APAF1	6.428728E-01
NUDT2	6.197983E-02
APOF	8.888006E-01
APBA1	2.862542E-01
APBA2	7.704986E-01
APBB1	8.306156E-01
APBB2	7.656615E-02
APC	5.684895E-01
APCS	6.499856E-01
AIRE	7.564846E-01
APEH	8.488270E-01
APEX1	7.972339E-01
BIRC2	6.909841E-01
BIRC3	6.800636E-01
XIAP	NaN
BIRC5	1.452957E-01
APLP1	5.771311E-01
APLP2	1.004013E-01
APOA1	6.861575E-01
APOA2	2.883088E-01
APOA4	6.962488E-01
APOB	5.325182E-02
APOBEC1	6.910748E-01
APOC1	6.460881E-02
APOC1P1	6.035645E-02
AQP8	5.434994E-02
APOC2	2.424373E-01
APOC3	7.037023E-01
APOC4	2.404899E-01
APOD	5.084634E-01
APOE	5.834229E-02
APOH	7.151822E-01
APP	1.027187E-01
APRT	5.911854E-01
KLK3	4.193135E-01
FAS	4.815061E-01
FASLG	8.207057E-01
SHROOM2	NaN
AQP1	3.367169E-01
AQP2	2.447335E-01
AQP3	2.223751E-01
AQP4	2.190783E-01
AQP5	3.838857E-01
AQP6	3.777494E-01
AQP7	5.338965E-01
AQP9	3.591903E-01
AR	NaN
ABCC6	8.320510E-01
ARAF	NaN
ARCN1	2.915680E-01
TRIM23	8.283713E-01
ARF1	4.813131E-01
ARF3	9.226880E-01
ARF4	4.345440E-01
ARL4D	5.899202E-01
ARF5	2.876869E-01
ARF6	9.329534E-01
ARG1	6.961263E-01
ARG2	6.745898E-01
RHOA	5.669171E-01
RHOB	7.539056E-01
RHOC	1.309700E-02
RND3	8.791805E-02
RHOG	6.501602E-01
ARHGAP1	6.024608E-01
ARHGAP4	NaN
ARHGAP5	2.035409E-01
ARHGAP6	NaN
ARHGDIA	9.074630E-01
ARHGDIB	4.502615E-01
ARHGDIG	4.764042E-01
RHOH	2.724991E-01
ARL1	6.271485E-01
PHOX2A	5.008184E-01
ARL2	6.498674E-02
ARL3	4.084837E-02
ARNT	3.424180E-01
ARNTL	4.066860E-01
ARR3	NaN
ARRB1	7.628618E-01
ARRB2	7.772484E-01
ARSA	7.857441E-01
ARSB	4.428700E-01
STS	NaN
ARSD	NaN
ARSE	NaN
ARSF	NaN
ART1	7.414522E-01
ART3	6.616034E-01
ART4	1.250328E-01
ARVCF	4.436645E-01
ASAH1	6.329641E-02
ASCL1	8.496492E-01
ASCL2	9.351276E-02
ASGR1	2.641023E-01
ASGR2	2.599052E-01
ASIP	5.363437E-01
ASL	4.298331E-01
ASNA1	6.087244E-01
ASNS	7.315606E-01
ASPA	8.401734E-01
ASPH	5.771631E-01
ASS1	6.405544E-01
ASTN1	5.995887E-01
SERPINC1	7.418351E-01
ZFHX3	8.489277E-02
ATF1	9.524579E-01
ATF3	4.835388E-01
ATF4	4.986897E-01
ATIC	5.249000E-01
ATM	1.970912E-01
RERE	5.913989E-01
ATOH1	8.239672E-01
ATOX1	7.775444E-01
ATP1A1	8.530757E-01
ATP1A2	8.561596E-01
ATP1A3	1.474417E-01
ATP12A	1.094238E-01
ATP1A4	3.051694E-03
ATP1B1	5.814259E-01
ATP1B2	4.627475E-01
ATP1B3	2.379224E-01
FXYD2	6.971537E-01
ATP2A1	3.004850E-01
ATP2A2	5.591757E-01
ATP2A3	1.255823E-01
ATP2B1	7.144255E-01
ATP2B2	4.461590E-03
ATP2B3	NaN
ATP2B4	1.562658E-02
ATP4A	3.833587E-01
ATP4B	8.386034E-01
ATP5A1	5.123747E-01
ALDH7A1	4.983980E-01
ATP5B	2.715438E-03
ATP5C1	7.651258E-01
ATP5D	2.849228E-01
ATP5E	7.939946E-01
ATP5F1	4.583612E-01
ATP5G1	6.509641E-03
ATP5G2	4.469129E-01
ATP5G3	6.723396E-01
ATP5I	3.578908E-01
ATP5J	3.351853E-01
ATP6V1A	5.973847E-01
ATP6V1B1	2.276654E-01
ATP6V1B2	7.185362E-01
ATP6V0C	7.622651E-01
ATP6V1C1	5.256633E-01
ATP6V1E1	2.231954E-01
ATP6V0B	7.425470E-01
ATP6V0A1	5.728309E-01
ATP6AP1	NaN
ATP7A	NaN
ATP5O	8.171433E-01
ATP7B	7.909728E-01
ATR	5.292860E-01
ATRX	NaN
KIF1A	3.854682E-02
AUH	8.812878E-01
AUP1	6.390330E-01
AVP	3.844973E-01
AVPR1A	7.029516E-01
AVPR1B	6.088128E-01
AVPR2	NaN
AXL	8.259514E-01
AZGP1	1.079336E-01
AZU1	9.766172E-02
B2M	7.763302E-01
BAAT	2.097452E-01
BACH1	2.408854E-01
BAD	5.722753E-01
BAG1	3.064274E-01
BAGE	NaN
BAI1	5.863138E-01
BAI2	7.881955E-01
BAI3	7.171411E-01
NKX3-2	7.057077E-01
BARD1	3.272253E-01
BAX	6.195984E-01
BBS1	6.447967E-01
BBS2	4.449113E-01
BBS4	4.520547E-01
BCAT1	5.982287E-01
BCAT2	8.790467E-01
BCHE	4.401814E-01
BCKDHA	3.048120E-01
BCKDHB	1.728878E-01
CCND1	1.604687E-01
BCL2	8.673986E-02
BCL2A1	1.968197E-04
BCL2L1	9.295747E-01
BCL2L2	5.158842E-02
BCL3	2.558032E-01
BCL6	4.154486E-01
BCL7A	4.077889E-01
BCL8	9.478674E-01
BCL9	1.946106E-01
TNFRSF17	5.694632E-01
HCN2	1.155378E-02
OPN1SW	8.941320E-01
BCR	7.838806E-01
BCS1L	7.695950E-01
BCYRN1	NaN
BDH1	3.320353E-01
BDKRB1	8.514500E-01
BDKRB2	8.390424E-01
BDNF	7.012064E-01
BFSP1	6.441762E-01
BGLAP	2.332963E-01
BGN	NaN
CEACAM1	5.396347E-01
BHMT	9.831362E-03
BICD1	5.065842E-01
BID	6.814526E-01
BIK	7.704951E-01
PRDM1	5.343220E-01
BLK	5.938580E-01
BLM	7.805119E-01
BLMH	1.658586E-01
CXCR5	4.214910E-01
BLVRA	7.305263E-01
BLVRB	7.053854E-01
BNC1	4.015927E-01
BMI1	8.843840E-01
BMP1	4.749672E-01
BMP2	7.165689E-01
BMP3	5.799914E-01
BMP4	3.258780E-01
BMP5	1.673946E-01
BMP6	2.028615E-01
BMP7	2.147635E-01
BMP8B	5.009507E-01
BMPR1A	4.549457E-01
BMPR1B	7.304269E-01
BMPR2	1.062756E-01
BMX	NaN
POLR3D	2.084422E-01
BNIP1	2.536265E-01
BNIP2	4.917534E-01
BNIP3	5.646876E-01
BNIP3L	5.855968E-01
BOK	8.653931E-01
DST	2.682152E-01
FOXL2	8.401326E-01
BPGM	8.256551E-01
BPHL	1.975643E-01
BPI	4.055079E-01
BRCA1	4.703510E-01
BRAF	3.666467E-03
BRCA2	6.587564E-02
BRDT	4.109130E-01
ZFP36L1	7.873173E-01
ZFP36L2	2.154618E-03
BRS3	NaN
BSG	1.153790E-02
BST1	6.740512E-01
BST2	7.004006E-01
BTC	2.750781E-01
BTD	6.776235E-01
KLF9	1.813869E-01
KLF5	9.169272E-01
BTF3	8.136778E-01
BTF3P11	7.444393E-01
BTG1	5.879115E-01
BTK	NaN
BUB1	9.659535E-01
BUB1B	5.399838E-01
BYSL	5.659449E-01
TSPO	7.908748E-01
C1QBP	7.644856E-02
SERPING1	8.142210E-01
C3orf51	4.819903E-01
C1QA	6.723410E-01
C1QB	6.715979E-01
C1QC	6.701044E-01
C1R	1.488130E-01
C1S	2.521819E-01
C3	8.911998E-01
C3AR1	1.113962E-01
C4BPA	5.581486E-01
C4BPB	5.641043E-01
CAPN5	7.085812E-01
C5	4.867729E-01
C5AR1	3.908936E-01
C6	6.073773E-01
C7	7.098443E-01
C8A	5.294801E-01
C8B	7.223386E-01
C8G	3.513223E-01
OSGIN2	3.183962E-01
C9	6.741924E-01
C11orf2	6.633073E-02
MRPL49	5.304601E-01
ZNHIT2	5.189305E-01
MPPED2	2.659029E-01
C11orf9	1.904756E-01
C11orf10	2.172791E-01
DAGLA	5.251055E-01
C16orf3	7.402036E-01
FMNL1	7.211608E-01
C18orf1	6.332798E-01
PTTG1IP	9.191301E-01
C21orf2	6.960653E-01
TMEM50B	5.883267E-01
MPPED1	6.082594E-01
CA1	2.805855E-01
CA2	2.821393E-01
CA3	2.474864E-01
CA4	5.994756E-01
CA5A	3.870453E-01
CA6	6.969500E-01
CA7	9.305107E-01
CA8	7.485266E-01
CA9	5.334509E-01
CA11	9.498707E-01
CA12	4.852065E-01
CACNA1A	7.448001E-01
CACNA1B	7.556587E-01
CACNA1C	8.297592E-01
CACNA1D	3.473373E-02
CACNA1E	6.242130E-01
CACNA1F	NaN
CACNA1S	1.208171E-01
CACNA2D1	7.468777E-01
CACNB1	4.446908E-01
CACNB2	1.220614E-01
CACNB3	8.340670E-01
CACNB4	4.659828E-01
CACNG1	3.845417E-02
SLC25A20	9.221334E-01
CAD	3.968998E-01
CALB1	4.219310E-01
CALB2	6.325190E-01
S100G	NaN
CALCA	6.771014E-01
CALCB	9.179234E-01
CALCR	2.582662E-02
CALD1	4.834819E-01
CALM1	6.925568E-01
CALM2	5.350317E-01
CALM3	2.834322E-01
CALML3	7.584217E-01
CALR	4.337129E-01
CALU	2.739262E-01
CAMK4	5.324968E-01
CAMK2A	6.987711E-01
CAMK2B	1.336116E-01
CAMK2D	6.572365E-01
CAMK2G	5.365713E-01
CAMLG	4.254715E-02
CAMP	3.492164E-01
CANX	2.353307E-01
CAPG	6.208498E-01
CAPN1	5.537386E-01
CAPN2	3.295340E-01
CAPN3	5.701269E-01
CAPNS1	8.489905E-01
CAPN6	NaN
CAPS	6.005515E-01
CAPZA1	3.875485E-03
CAPZA2	1.154431E-01
CAPZB	2.858888E-01
CARS	1.083669E-01
CASP1	8.337448E-01
CASP2	5.592744E-01
CASP3	8.194466E-01
CASP4	8.115949E-01
CASP5	8.119190E-01
CASP6	1.355322E-01
CASP7	8.399210E-02
CASP8	3.038431E-01
CASP9	2.361485E-01
CASP10	2.961576E-01
CASQ1	2.608990E-03
CASQ2	7.026896E-01
CASR	1.923431E-01
CAT	5.975353E-01
CAV1	6.498768E-01
CAV2	5.690143E-01
CAV3	4.231121E-01
RUNX2	4.327349E-01
RUNX1	2.554254E-01
RUNX1T1	9.374708E-01
CBFA2T3	8.946293E-01
RUNX3	2.845707E-01
CBFB	8.494589E-01
SERPINA6	8.560464E-01
CBL	1.822253E-01
CBLB	3.096906E-01
CBLN1	3.131773E-01
SERPINH1	7.490758E-01
CBR1	6.946255E-01
CBR3	6.726854E-01
CBS	3.010639E-01
CCIN	8.524863E-01
CCBL1	7.720727E-01
CCK	6.254081E-01
CCKAR	2.380280E-01
CCKBR	1.621933E-01
KRIT1	7.123064E-01
CCNA2	1.487894E-01
CCNB1	2.351776E-01
CCNC	1.251248E-01
CCND2	1.718391E-02
CCND3	4.757950E-01
CCNE1	5.162251E-01
CCNF	7.745100E-01
CCNG1	8.845066E-01
CCNG2	7.164354E-01
CCNH	2.000250E-01
CCNT1	6.020024E-01
CCNT2	5.539971E-01
CCT6A	1.743465E-01
CD1A	9.416273E-01
CD1B	9.407913E-01
CD1C	9.392465E-01
CD1D	8.140834E-01
CD1E	9.390603E-01
CD2	6.831573E-01
CD3D	2.704261E-01
CD3E	3.238697E-01
CD3G	3.054124E-01
CD247	8.223043E-01
CD4	4.776477E-01
CD5	5.579463E-01
CD5L	5.452916E-01
CD6	1.557007E-01
CD7	9.083768E-01
CD8A	2.503913E-01
CD8B	2.291494E-01
CD9	1.954061E-01
CD14	6.665919E-01
CD19	3.136731E-01
MS4A1	9.122262E-01
MS4A3	7.407024E-01
CD22	4.694576E-01
CD27	7.088725E-01
CD28	6.506535E-01
CD80	6.457505E-01
CD86	8.056308E-01
TNFRSF8	7.229700E-02
TNFSF8	5.063263E-01
CD33	8.541711E-01
SIGLEC6	3.576944E-01
CD34	8.007171E-01
CD36	7.645571E-01
SCARB1	3.897544E-01
SCARB2	5.149673E-01
CD37	3.590786E-01
CD38	7.054153E-01
ENTPD1	7.646230E-01
ENTPD2	7.891237E-01
ENTPD6	3.635623E-01
ENTPD3	7.046985E-01
ENTPD5	8.921923E-01
CD40	8.721206E-01
CD40LG	NaN
CD44	7.970999E-01
CD47	4.420062E-01
CD48	7.013081E-01
CD53	5.707196E-01
CD58	5.657542E-01
CD59	6.882787E-01
CD63	8.085777E-02
CD68	6.704491E-01
CD69	6.699885E-01
CD70	8.525900E-01
CD72	5.192759E-01
CD74	6.205778E-01
CD79A	6.926256E-01
CD79B	3.467234E-01
CD81	9.257529E-02
CD97	7.111861E-01
CD151	5.981105E-01
CDA	1.462771E-01
CDK1	6.111679E-01
CDK11B	9.126838E-01
LRBA	5.482906E-01
CDC5L	5.315465E-01
SEPT7	3.446908E-01
CDC6	7.450568E-01
CDC20	8.829005E-01
CDC25A	3.704816E-01
CDC25B	3.097779E-01
CDC25C	3.898205E-01
CDC27	8.014084E-01
CDC34	7.690924E-01
CDC42	4.873109E-01
CDH1	7.422769E-01
CDH2	4.584938E-01
CDH3	6.577296E-01
CDH4	2.550562E-01
CDH5	1.119532E-01
CDH6	5.946372E-01
CDH7	3.088138E-02
CDH8	2.707455E-01
CDH9	7.893715E-01
CDH10	2.632297E-01
CDH11	8.828022E-01
CDH12	5.364304E-01
CDH13	7.884893E-01
CDH15	2.560099E-01
CDH16	7.502194E-01
CDH17	4.293619E-01
CDH18	8.691501E-01
CDK2	4.169144E-01
CDK3	3.553525E-01
CDK4	3.416229E-01
CDK5	3.009761E-01
CDK6	3.844516E-02
CDK7	3.076919E-01
CDK8	1.607975E-03
CDK9	9.775423E-01
CDKN1A	3.144260E-02
CDKN1B	1.668339E-01
CDKN1C	1.988202E-02
CDKN2A	1.496779E-01
CDKN2B	1.218919E-01
CDKN2C	7.619585E-05
CDKN2D	8.225837E-01
CDKN3	5.508301E-01
CDO1	7.724470E-01
CDR1	NaN
CDR2	4.112601E-01
CDS1	1.584488E-01
CD52	1.630636E-01
CDX1	7.700281E-01
CDX2	8.647010E-01
CDX4	NaN
CLGN	5.670734E-01
CEACAM5	7.285714E-01
CEBPA	2.416776E-02
CEBPB	1.753037E-02
CEBPD	5.555985E-01
CEBPE	5.132125E-01
CEBPG	1.915600E-02
CEL	2.501970E-01
CELP	2.487701E-01
CENPA	3.237530E-01
CENPB	3.187483E-01
CENPC1	3.245677E-01
CENPE	4.611983E-01
CENPF	4.120753E-01
CES1	2.133538E-01
CETN1	5.150554E-01
CETN2	NaN
CETN3	9.192121E-01
CETP	4.337439E-01
CFL1	6.666637E-01
CFL2	2.345481E-01
CTSC	2.880943E-01
CFTR	5.505367E-01
CGA	2.545911E-01
CGB	8.357390E-01
CEACAM3	7.360970E-01
CEACAM7	6.868180E-01
CEACAM8	5.996085E-01
CEACAM4	7.146335E-01
CHAD	1.665976E-02
RCBTB2	1.874024E-01
CHAT	3.945419E-01
RCC1	4.960583E-01
CHD1	5.654426E-01
CHD2	7.589731E-01
CHD3	2.506180E-01
CHD4	3.053752E-01
AKR1C4	5.936281E-01
CHEK1	4.905574E-01
FOXN3	6.208924E-01
CHGA	2.601894E-02
CHGB	6.592514E-02
CHI3L1	4.947126E-01
CHI3L2	8.268790E-01
CHIT1	5.410768E-01
CHKA	5.648941E-01
CHKB	5.497847E-01
CHM	NaN
CHML	6.955549E-01
CHN1	6.761908E-01
CHN2	3.443247E-01
CHRM1	4.550442E-01
CHRM2	2.547548E-01
LYST	5.527700E-01
CHRM3	6.966655E-01
CHRM4	9.055198E-01
CHRM5	8.648628E-01
CHRNA1	3.401649E-01
CHRNA2	6.633816E-01
CHRNA3	1.475049E-02
CHRNA4	5.085853E-01
CHRNA5	6.209061E-01
CHRNA7	7.271491E-01
CHRNB1	7.302431E-01
CHRNB2	2.566157E-01
CHRNB3	7.682719E-01
CHRNB4	1.441339E-02
CHRND	2.037559E-01
CHRNE	6.847184E-02
CHRNG	2.091149E-01
CHUK	1.609182E-02
CIDEA	7.741509E-01
CKB	7.610329E-01
CIRBP	3.229497E-01
CISH	5.959977E-02
TBCB	8.559386E-01
CKM	4.858393E-01
CKMT1B	8.759909E-01
CKMT2	6.427749E-01
ERCC8	2.853981E-01
CKS1B	8.169590E-01
CKS2	9.081175E-01
AP2M1	5.947815E-02
AP1S1	7.199136E-01
AP2S1	7.455354E-01
AP3S1	7.936881E-01
CLC	8.105069E-01
CLCA1	7.126076E-01
CLCN1	7.163700E-01
CLCN2	5.052952E-01
CLCN3	7.144734E-01
CLCN4	NaN
CLCN5	NaN
CLCN6	3.720588E-01
CLCN7	5.014970E-01
CLCNKA	4.585198E-01
CLCNKB	4.563272E-01
CLU	8.787904E-01
CLIC2	NaN
CLK1	6.486669E-01
CLK2	8.544339E-02
CLK2P	1.910624E-01
CLK3	5.734727E-01
TPP1	1.909847E-01
CLN3	2.177826E-01
CLN5	6.887653E-01
CLNS1A	4.799184E-01
CLPS	7.264030E-02
CLPTM1	2.502781E-01
CLTA	8.604683E-01
CLTB	5.589353E-01
CLTC	8.577880E-01
CMA1	9.634591E-01
CCR1	7.927027E-01
CCR3	7.979775E-01
CCR4	2.571789E-01
CCR5	6.639021E-01
CCR6	2.555742E-01
CCR7	7.310831E-01
CCR8	6.605489E-01
CCBP2	6.988749E-01
CMKLR1	4.862761E-01
LTB4R	8.855407E-02
ABCC2	6.820547E-01
CNGB1	5.245789E-01
CNGA1	8.916254E-02
CNGA2	NaN
CNGA3	6.218348E-01
CNGA4	2.123978E-01
PLK3	3.498550E-01
CNN1	3.328397E-01
CNN2	7.455840E-01
CNN3	7.435441E-01
CNP	7.201985E-01
CNR1	5.322444E-01
CNR2	9.780658E-01
CNTF	7.337853E-01
CNTFR	3.615191E-01
CNTN1	6.932652E-01
COL1A1	3.392847E-01
COL1A2	3.610336E-01
COL2A1	1.491946E-01
COL3A1	6.400066E-01
COL4A1	3.627711E-01
COL4A2	4.404003E-01
COL4A3	4.143671E-01
COL4A4	4.193539E-01
COL4A6	NaN
COL5A1	6.172827E-01
COL5A2	7.354015E-01
COL6A1	1.388527E-01
COL6A2	1.591393E-01
COL6A3	7.194027E-01
COL7A1	9.170529E-01
COL8A1	7.290137E-01
COL8A2	2.972685E-01
COL9A1	2.175126E-01
COL9A2	7.426416E-01
COL9A3	6.564423E-01
COL10A1	7.735594E-01
COL11A1	8.663762E-01
COL12A1	4.017578E-01
COL13A1	4.239119E-03
COL15A1	4.600069E-01
COL16A1	8.045393E-01
COL17A1	6.218408E-01
COL19A1	5.608848E-01
COMP	7.133920E-01
COMT	4.570706E-01
COPA	5.382317E-03
COPB1	9.169728E-01
KLF6	7.012102E-01
SLC31A1	4.087029E-01
SLC31A2	5.663141E-01
CORT	8.868179E-01
MAP3K8	5.612054E-01
COX4I1	4.818122E-01
COX5B	4.008149E-01
COX6A1	4.740791E-01
COX6A2	1.361263E-01
COX6B1	1.178193E-01
COX6C	8.686642E-01
COX7A1	3.740354E-01
COX7A2	8.763806E-01
COX7B	NaN
COX7C	7.846010E-01
COX8A	6.507129E-01
COX10	3.668258E-01
COX11	3.976266E-01
COX15	6.544814E-01
CP	6.456842E-01
CPA1	2.571894E-01
CPA2	2.796280E-01
CPA3	1.181616E-01
CPB1	1.373026E-01
CPB2	8.038982E-01
CPD	1.438425E-01
CPE	7.417191E-01
CLDN4	3.011361E-01
CLDN3	2.690863E-01
CLDN7	2.658887E-01
CPM	1.226138E-01
CPN1	6.363474E-02
CPN2	7.086514E-01
CPOX	4.258703E-01
CPS1	7.767813E-01
CPT1A	2.965411E-01
CPT1B	5.557330E-01
CPT2	3.710027E-01
CR1	3.366698E-01
CR1L	3.019788E-01
CR2	5.354044E-01
CRABP1	4.843055E-01
CRABP2	4.066938E-01
CRAT	7.869727E-01
CREB1	5.283731E-01
ATF2	6.806555E-01
CREBBP	5.252650E-02
CREBL2	6.897872E-01
CREM	7.277556E-01
CRH	6.611512E-01
CRHBP	6.148818E-01
CRHR1	4.320087E-01
CRHR2	3.971148E-04
CRIP1	8.398554E-01
CRIP2	8.436651E-01
CRK	5.687850E-01
CRKL	5.141362E-01
CRMP1	7.951421E-01
CRP	3.298921E-01
HAPLN1	5.297744E-01
CRX	5.296937E-01
CRY1	2.416363E-01
CRY2	2.558470E-03
CRYAA	6.411862E-01
CRYAB	2.798181E-01
CRYBA1	7.207825E-01
CRYBA2	6.143230E-01
CRYBA4	5.263532E-01
CRYBB1	4.961463E-01
CRYBB2	9.178199E-01
CRYBB3	8.402334E-01
CRYGA	9.255513E-01
CRYGB	8.492995E-01
CRYGC	8.457520E-01
CRYGD	8.414578E-01
CRYGS	5.505687E-02
CRYM	7.460159E-01
CRYZ	7.514135E-01
CS	6.848816E-01
MAPK14	5.100402E-01
CSE1L	9.671398E-01
CSF1	8.729151E-01
CSF1R	7.780464E-01
CSF2	2.627542E-01
CSF2RB	5.857202E-01
CSF3	4.820837E-01
CSF3R	2.473394E-01
CSH1	2.244513E-01
CSH2	2.137542E-01
CSHL1	2.921607E-01
CSK	7.095991E-01
CSN1S1	7.807043E-01
CSN2	5.175278E-01
CSN3	4.723908E-01
CSNK1A1	2.145308E-01
CSNK1D	6.278380E-01
CSNK1E	7.644573E-01
CSNK1G2	7.819088E-01
CSNK1G3	2.327682E-01
CSNK2A1	6.487437E-01
CSNK2A2	4.066181E-01
VCAN	4.961727E-01
NCAN	7.917682E-01
CSPG4	4.219983E-01
CSRP1	6.255757E-01
CSRP2	7.164723E-01
SLC25A10	7.583898E-01
CST1	6.639482E-01
CST2	7.888831E-01
CST3	6.492536E-01
CST4	6.680350E-01
CST5	7.944129E-01
CST6	7.896693E-01
CSTA	1.642090E-01
CSTB	1.230865E-01
CSTF1	8.222817E-01
CSTF2	NaN
CSTF3	1.310051E-03
NKX2-5	4.297605E-01
CTAG1B	NaN
CTBS	7.176405E-01
CTBP1	1.858620E-03
CTBP2	7.033004E-01
CTF1	5.958359E-01
CTGF	5.342690E-01
CTH	5.810907E-01
CTLA4	7.183568E-01
CTNNA1	8.886230E-01
CTNNA2	5.136681E-01
